Source,OOI_Asset_Class,SENSOR_MODEL,SENSOR_SERIAL_NUMBER,PREDEPLOYMENT_CALIB_DATE,OOI_File,SF_cdom,CF_cdom,CC_dark_counts_cdom,CC_scale_factor_cdom,CC_scale_factor_cdom_adjusted,CC_dark_counts_chlorophyll_a,CC_scale_factor_chlorophyll_a,CC_dark_counts_volume_scatter,CC_scale_factor_volume_scatter
CGINS,FLORTD,BBFL2W,1319,2015-07-10,CGINS-FLORTD-01319__20150710.csv,5.62,0.28639231863102005,44.0,0.092,0.14807628442498263,50.0,0.0121,50.0,1.86e-06
CGINS,FLORTD,BBFL2W,1319,2017-03-20,CGINS-FLORTD-01319__20170320.csv,5.62,0.28639231863102005,46.0,0.0816,0.13133722618563676,49.0,0.0124,50.0,2.126e-06
CGINS,FLORTD,BBFL2W,1319,2020-04-01,CGINS-FLORTD-01319__20200401.csv,5.62,0.7582129413718173,46.0,0.0663,0.28251469123278733,52.0,0.0113,52.0,1.871e-06
CGINS,FLORTD,BBFL2W,1319,2022-01-05,CGINS-FLORTD-01319__20220105.csv,5.62,0.7582129413718173,50.0,0.0905,0.38563468411112,48.0,0.0108,49.0,2.126e-06
CGINS,FLORTD,BBFL2W,1320,2015-07-07,CGINS-FLORTD-01320__20150707.csv,5.62,0.28639231863102005,41.0,0.0898,0.14453532979742867,50.0,0.0121,49.0,1.848e-06
CGINS,FLORTD,BBFL2W,1320,2017-03-20,CGINS-FLORTD-01320__20170320.csv,5.62,0.28639231863102005,46.0,0.0794,0.12779627155808282,54.0,0.0124,50.0,2.258e-06
CGINS,FLORTD,BBFL2W,1320,2020-04-01,CGINS-FLORTD-01320__20200401.csv,5.62,0.7582129413718173,47.0,0.0679,0.28933254200160274,59.0,0.0116,52.0,1.994e-06
CGINS,FLORTD,BBFL2W,1320,2021-12-29,CGINS-FLORTD-01320__20211229.csv,5.62,0.7582129413718173,50.0,0.0908,0.3869130311302729,55.0,0.0107,50.0,2.416e-06
CGINS,FLORTD,BBFL2W,1321,2015-07-29,CGINS-FLORTD-01321__20150729.csv,5.62,0.28639231863102005,45.0,0.0903,0.14534009221278185,49.0,0.0121,50.0,1.845e-06
CGINS,FLORTD,BBFL2W,1321,2017-04-12,CGINS-FLORTD-01321__20170412.csv,5.62,0.28639231863102005,46.0,0.0863,0.1389019928899565,48.0,0.0122,50.0,1.996e-06
CGINS,FLORTD,BBFL2W,1321,2021-12-23,CGINS-FLORTD-01321__20211223.csv,5.62,0.7582129413718173,50.0,0.0906,0.3860607997841709,50.0,0.0176,50.0,1.868e-06
CGINS,FLORTD,BBFL2W,1322,2015-07-29,CGINS-FLORTD-01322__20150729.csv,5.62,0.28639231863102005,43.0,0.0903,0.14534009221278185,47.0,0.0121,47.0,1.845e-06
CGINS,FLORTD,BBFL2W,1322,2017-04-12,CGINS-FLORTD-01322__20170412.csv,5.62,0.28639231863102005,46.0,0.0843,0.13568294322854385,46.0,0.012,47.0,2.004e-06
CGINS,FLORTD,BBFL2W,1322,2018-08-22,CGINS-FLORTD-01322__20180822.csv,5.62,0.28639231863102005,46.0,0.0728,0.11717340767542103,50.0,0.0115,50.0,2.129e-06
CGINS,FLORTD,BBFL2W,1322,2022-09-12,CGINS-FLORTD-01322__20220912.csv,5.62,0.7582129413718173,50.0,0.08968,0.38214053559210204,50.0,0.01207,51.0,1.817e-06
CGINS,FLORTD,BBFL2W,1323,2015-07-29,CGINS-FLORTD-01323__20150729.csv,5.62,0.28639231863102005,44.0,0.0907,0.14598390214506438,52.0,0.0121,51.0,1.868e-06
CGINS,FLORTD,BBFL2W,1323,2016-08-02,CGINS-FLORTD-01323__20160802.csv,5.62,0.28639231863102005,46.0,0.085,0.1368096106100383,54.0,0.0119,54.0,1.954e-06
CGINS,FLORTD,BBFL2W,1323,2017-08-02,CGINS-FLORTD-01323__20170802.csv,5.62,0.28639231863102005,47.0,0.0782,0.12586484176123522,54.0,0.0122,53.0,2.297e-06
CGINS,FLORTD,BBFL2W,1323,2020-01-29,CGINS-FLORTD-01323__20200129.csv,5.62,0.4457537913526475,46.0,0.0665,0.16659156444222495,51.0,0.0117,51.0,2.407e-06
CGINS,FLORTD,BBFL2W,1323,2024-01-09,CGINS-FLORTD-01323__20240109.csv,1.0,1.0,35.0,0.09132,0.09132,53.0,0.0121,56.875,1.89e-06
CGINS,FLORTD,BBFL2W,1324,2015-07-29,CGINS-FLORTD-01324__20150729.csv,5.62,0.28639231863102005,41.0,0.0906,0.14582294966199372,50.0,0.0121,49.0,1.931e-06
CGINS,FLORTD,BBFL2W,1324,2016-08-02,CGINS-FLORTD-01324__20160802.csv,5.62,0.28639231863102005,45.0,0.0829,0.133429608465555,52.0,0.0118,51.0,1.988e-06
CGINS,FLORTD,BBFL2W,1324,2017-08-03,CGINS-FLORTD-01324__20170803.csv,5.62,0.28639231863102005,45.0,0.0748,0.1203924573368337,51.0,0.0117,51.0,2.334e-06
CGINS,FLORTD,BBFL2W,1324,2020-01-17,CGINS-FLORTD-01324__20200117.csv,5.62,0.4457537913526475,49.0,0.0662,0.16584002355000438,55.0,0.011,50.0,2.469e-06
CGINS,FLORTD,BBFL2W,1324,2024-04-22,CGINS-FLORTD-01324__20240422.csv,1.0,1.0,49.0,0.09099,0.09099,50.0,0.01209,47.125,1.78e-06
CGINS,FLORTD,BBFL2W,1435,2016-04-22,CGINS-FLORTD-01435__20160422.csv,5.62,0.28639231863102005,44.0,0.0906,0.14582294966199372,51.0,0.0073,50.0,1.786e-06
CGINS,FLORTD,BBFL2W,1435,2022-02-02,CGINS-FLORTD-01435__20220202.csv,5.62,0.7582129413718173,46.0,0.07627,0.3249984238359682,50.0,0.007277,49.375,1.964e-06
CGINS,FLORTD,BBFL2W,1435,2025-01-29,CGINS-FLORTD-01435__20250129.csv,1.0,1.0,49.0,0.09084,0.09084,63.0,0.007504,56.5,1.822e-06
CGINS,FLORTD,BBFL2W,1487,2016-08-08,CGINS-FLORTD-01487__20160808.csv,5.62,0.28639231863102005,42.0,0.0909,0.14630580711120564,50.0,0.0121,51.0,1.805e-06
CGINS,FLORTD,BBFL2W,1487,2018-01-17,CGINS-FLORTD-01487__20180117.csv,5.62,0.28639231863102005,47.0,0.0821,0.1321419886009899,53.0,0.0121,53.0,1.966e-06
CGINS,FLORTD,BBFL2W,1487,2018-12-11,CGINS-FLORTD-01487__20181211.csv,5.62,0.28639231863102005,50.0,0.0911,0.14662771207734693,56.0,0.0133,53.0,1.995e-06
CGINS,FLORTD,BBFL2W,1487,2020-01-09,CGINS-FLORTD-01487__20200109.csv,5.62,0.4457537913526475,46.0,0.0855,0.21418915428286067,53.0,0.0101,53.0,1.992e-06
CGINS,FLORTD,BBFL2W,1487,2021-06-09,CGINS-FLORTD-01487__20210609.csv,5.62,0.7582129413718173,47.0,0.0907,0.3864869154572219,49.0,0.0122,49.0,2.022e-06
CGINS,FLORTD,BBFL2W,1487,2022-05-17,CGINS-FLORTD-01487__20220517.csv,5.62,0.7582129413718173,49.0,0.08212,0.3499261907094494,49.0,0.01153,50.0,1.969e-06
CGINS,FLORTD,BBFL2W,1487,2023-07-27,CGINS-FLORTD-01487__20230727.csv,1.0,1.0,49.975,0.09138,0.09138,52.925,0.01196,50.825,1.885e-06
CGINS,FLORTD,BBFL2W,1487,2024-07-30,CGINS-FLORTD-01487__20240730.csv,1.0,1.0,53.0,0.091,0.091,51.0,0.01246,50.625,1.824e-06
CGINS,FLORTD,BBFL2W,1488,2016-08-08,CGINS-FLORTD-01488__20160808.csv,5.62,0.28639231863102005,46.0,0.0908,0.14614485462813503,48.0,0.0121,52.0,1.816e-06
CGINS,FLORTD,BBFL2W,1488,2018-01-18,CGINS-FLORTD-01488__20180118.csv,5.62,0.28639231863102005,48.0,0.0918,0.14775437945884135,53.0,0.0123,53.0,1.987e-06
CGINS,FLORTD,BBFL2W,1488,2018-12-11,CGINS-FLORTD-01488__20181211.csv,5.62,0.28639231863102005,50.0,0.0915,0.14727152200962942,56.0,0.0119,51.0,2.073e-06
CGINS,FLORTD,BBFL2W,1488,2020-01-09,CGINS-FLORTD-01488__20200109.csv,5.62,0.4457537913526475,47.0,0.0903,0.22621380855838966,49.0,0.0106,50.0,2.196e-06
CGINS,FLORTD,BBFL2W,1488,2021-06-11,CGINS-FLORTD-01488__20210611.csv,5.62,0.7582129413718173,48.0,0.0902,0.38435633709196715,50.0,0.0121,48.0,2.057e-06
CGINS,FLORTD,BBFL2W,1488,2022-05-18,CGINS-FLORTD-01488__20220518.csv,5.62,0.7582129413718173,49.0,0.0833,0.3549543556514508,50.0,0.01178,50.0,2.117e-06
CGINS,FLORTD,BBFL2W,1488,2023-07-28,CGINS-FLORTD-01488__20230728.csv,1.0,1.0,48.0,0.0904,0.0904,50.0,0.01206,49.575,1.707e-06
CGINS,FLORTD,BBFL2W,1488,2024-06-07,CGINS-FLORTD-01488__20240607.csv,1.0,1.0,51.0,0.09077,0.09077,51.0,0.01242,50.6,1.779e-06
ATAPL,ATAPL,BBFL2W,1028,2012-12-13,ATAPL-58322-00001__20121213.csv,5.62,0.2971274977067264,49.0,0.0909,0.15178995922346286,52.0,0.0121,55.0,2.1e-06
ATAPL,ATAPL,BBFL2W,1028,2017-02-17,ATAPL-58322-00001__20170217.csv,5.62,0.28639231863102005,48.0,0.0637,0.1025267317159934,46.0,0.0116,50.0,2.098e-06
ATAPL,ATAPL,BBFL2W,1028,2017-11-27,ATAPL-58322-00001__20171127.csv,5.62,0.28639231863102005,46.0,0.0645,0.10381435158055846,50.0,0.0119,52.0,2.122e-06
ATAPL,ATAPL,BBFL2W,1028,2019-09-06,ATAPL-58322-00001__20190906.csv,5.62,0.4457537913526475,49.0,0.0607,0.15206177385929404,50.0,0.011,53.0,2.194e-06
ATAPL,ATAPL,BBFL2W,1028,2020-10-07,ATAPL-58322-00001__20201007.csv,5.62,0.7582129413718173,46.0,0.0613,0.2612089075802393,50.0,0.0113,50.0,2.098e-06
ATAPL,ATAPL,BBFL2W,1028,2022-10-28,ATAPL-58322-00001__20221028.csv,5.62,0.7582129413718173,49.0,0.08689,0.37025190831398025,51.0,0.01167,54.0,1.963e-06
ATAPL,ATAPL,BBFL2W,1129,2013-10-22,ATAPL-58322-00002__20131022.csv,5.62,0.2971274977067264,48.0,0.0904,0.15095503095490692,56.0,0.0122,56.0,1.797e-06
ATAPL,ATAPL,BBFL2W,1129,2016-01-16,ATAPL-58322-00002__20160116.csv,5.62,0.28639231863102005,45.0,0.0786,0.12650865169351774,47.0,0.0126,51.0,2.209e-06
ATAPL,ATAPL,BBFL2W,1129,2017-11-07,ATAPL-58322-00002__20171107.csv,5.62,0.28639231863102005,46.0,0.0649,0.10445816151284099,50.0,0.0121,53.0,2.486e-06
ATAPL,ATAPL,BBFL2W,1129,2020-10-07,ATAPL-58322-00002__20201007.csv,5.62,0.7582129413718173,43.0,0.0891,0.37966906468840655,48.0,0.0105,47.0,1.958e-06
ATAPL,ATAPL,BBFL2W,1129,2022-10-28,ATAPL-58322-00002__20221028.csv,5.62,0.7582129413718173,49.0,0.09624,0.4100937237442452,50.0,0.01087,51.0,2.002e-06
ATAPL,ATAPL,BBFL2W,1129,2025-01-31,ATAPL-58322-00002__20250131.csv,1.0,1.0,51.0,0.09078,0.09078,50.0,0.0121,43.2,1.821e-06
ATAPL,ATAPL,BBFL2W,1130,2013-10-22,ATAPL-58322-00003__20131022.csv,5.62,0.2971274977067264,49.0,0.0913,0.1524579018383076,58.0,0.0121,53.0,1.811e-06
ATAPL,ATAPL,BBFL2W,1130,2016-01-12,ATAPL-58322-00003__20160112.csv,5.62,0.28639231863102005,40.0,0.0724,0.1165295977431385,46.0,0.0119,44.0,1.753e-06
ATAPL,ATAPL,BBFL2W,1130,2017-11-03,ATAPL-58322-00003__20171103.csv,5.62,0.28639231863102005,44.0,0.0626,0.10075625440221643,51.0,0.0114,48.0,2.252e-06
ATAPL,ATAPL,BBFL2W,1130,2019-09-06,ATAPL-58322-00003__20190906.csv,5.62,0.4457537913526475,49.0,0.0722,0.18087084139441564,54.0,0.0107,49.0,2.207e-06
ATAPL,ATAPL,BBFL2W,1130,2021-10-13,ATAPL-58322-00003__20211013.csv,5.62,0.7582129413718173,48.0,0.0929,0.395861460264343,51.0,0.0117,48.0,2.065e-06
ATAPL,ATAPL,BBFL2W,1130,2023-10-30,ATAPL-58322-00003__20231030.csv,1.0,1.0,49.0,0.09076,0.09076,49.0,0.01211,45.85,1.832e-06
ATAPL,ATAPL,BBFL2W,1131,2013-10-25,ATAPL-58322-00004__20131025.csv,5.62,0.2971274977067264,48.0,0.0903,0.15078804530119577,54.0,0.0122,54.0,1.807e-06
ATAPL,ATAPL,BBFL2W,1131,2016-01-14,ATAPL-58322-00004__20160114.csv,5.62,0.28639231863102005,40.0,0.0711,0.11443721546322025,49.0,0.0123,48.0,2.059e-06
ATAPL,ATAPL,BBFL2W,1131,2017-11-08,ATAPL-58322-00004__20171108.csv,5.62,0.28639231863102005,44.0,0.0653,0.10510197144512352,51.0,0.0129,50.0,2.381e-06
ATAPL,ATAPL,BBFL2W,1131,2019-09-11,ATAPL-58322-00004__20190911.csv,5.62,0.4457537913526475,44.0,0.0648,0.16233283271964175,53.0,0.0124,47.0,1.872e-06
ATAPL,ATAPL,BBFL2W,1131,2021-10-27,ATAPL-58322-00004__20211027.csv,5.62,0.7582129413718173,49.0,0.0906,0.3860607997841709,53.0,0.0139,41.0,2.162e-06
ATAPL,ATAPL,BBFL2W,1131,2023-11-20,ATAPL-58322-00004__20231120.csv,1.0,1.0,50.0,0.09091,0.09091,50.0,0.01254,55.8,1.937e-06
ATAPL,ATAPL,BBFL2W,1132,2013-10-23,ATAPL-58322-00005__20131023.csv,5.62,0.2971274977067264,50.0,0.0908,0.15162297356975168,58.0,0.0122,53.0,1.802e-06
ATAPL,ATAPL,BBFL2W,1132,2016-01-13,ATAPL-58322-00005__20160113.csv,5.62,0.28639231863102005,42.0,0.0677,0.10896483103881871,48.0,0.0119,45.0,1.9454e-06
ATAPL,ATAPL,BBFL2W,1132,2017-11-30,ATAPL-58322-00005__20171130.csv,5.62,0.28639231863102005,47.0,0.067,0.1078381636573243,52.0,0.0121,48.0,1.8574e-06
ATAPL,ATAPL,BBFL2W,1132,2019-09-06,ATAPL-58322-00005__20190906.csv,5.62,0.4457537913526475,49.0,0.0723,0.18112135502515586,56.0,0.0111,51.0,2.062e-06
ATAPL,ATAPL,BBFL2W,1132,2021-10-12,ATAPL-58322-00005__20211012.csv,5.62,0.7582129413718173,48.0,0.0911,0.3881913781494258,53.0,0.0113,45.0,1.972e-06
ATAPL,ATAPL,BBFL2W,1132,2023-11-10,ATAPL-58322-00005__20231110.csv,1.0,1.0,50.0,0.09094,0.09094,50.0,0.0126,51.0,1.812e-06
ATAPL,ATAPL,BBFL2W,1194,2014-04-23,ATAPL-58322-00006__20140423.csv,5.62,0.22169493911230448,45.0,0.0905,0.11275626298190919,49.0,0.0121,54.0,3.001e-06
ATAPL,ATAPL,BBFL2W,1194,2016-04-22,ATAPL-58322-00006__20160422.csv,5.62,0.28639231863102005,50.0,0.0817,0.1314981786687074,53.0,0.0116,80.0,3.084e-06
ATAPL,ATAPL,BBFL2W,1194,2017-01-26,ATAPL-58322-00006__20170126.csv,5.62,0.28639231863102005,49.0,0.0889,0.143086757449793,49.0,0.0121,49.0,3.082e-06
ATAPL,ATAPL,BBFL2W,1194,2017-11-28,ATAPL-58322-00006__20171128.csv,5.62,0.28639231863102005,49.0,0.0885,0.14244294751751044,49.0,0.012,49.0,3.341e-06
ATAPL,ATAPL,BBFL2W,1194,2019-09-18,ATAPL-58322-00006__20190918.csv,5.62,0.4457537913526475,48.0,0.0779,0.19515011834660634,48.0,0.0102,48.0,3.136e-06
ATAPL,ATAPL,BBFL2W,1194,2020-10-13,ATAPL-58322-00006__20201013.csv,5.62,0.7582129413718173,48.0,0.0949,0.40438377372536227,47.0,0.0121,47.0,3.298e-06
ATAPL,ATAPL,BBFL2W,1194,2023-11-29,ATAPL-58322-00006__20231129.csv,1.0,1.0,50.0,0.09071,0.09071,50.0,0.01258,49.725,1.73e-06
ATAPL,ATAPL,BBFL2W,1194,2024-10-28,ATAPL-58322-00006__20241028.csv,1.0,1.0,47.0,0.09512,0.09512,52.0,0.01212,49.225,1.963e-06
ATAPL,ATAPL,BBFL2W,1195,2014-04-23,ATAPL-58322-00007__20140423.csv,5.62,0.22169493911230448,42.0,0.0905,0.11275626298190919,52.0,0.0121,51.0,3.027e-06
ATAPL,ATAPL,BBFL2W,1195,2016-04-22,ATAPL-58322-00007__20160422.csv,5.62,0.28639231863102005,49.0,0.084,0.13520008577933196,56.0,0.0119,52.0,3.13e-06
ATAPL,ATAPL,BBFL2W,1195,2017-01-16,ATAPL-58322-00007__20170116.csv,5.62,0.28639231863102005,46.0,0.0856,0.13777532550846208,55.0,0.0117,52.0,3.061e-06
ATAPL,ATAPL,BBFL2W,1195,2017-11-29,ATAPL-58322-00007__20171129.csv,5.62,0.28639231863102005,46.0,0.0867,0.13954580282223905,57.0,0.0122,54.0,3.289e-06
ATAPL,ATAPL,BBFL2W,1195,2019-09-06,ATAPL-58322-00007__20190906.csv,5.62,0.4457537913526475,48.0,0.0661,0.16558950991926422,58.0,0.0113,52.0,3.31e-06
ATAPL,ATAPL,BBFL2W,1195,2020-10-08,ATAPL-58322-00007__20201008.csv,5.62,0.7582129413718173,48.0,0.0921,0.39245253487993537,51.0,0.0124,49.0,3.334e-06
ATAPL,ATAPL,BBFL2W,1195,2022-10-28,ATAPL-58322-00007__20221028.csv,5.62,0.7582129413718173,47.0,0.09015,0.38414327925544156,55.0,0.01237,53.0,3.121e-06
ATAPL,ATAPL,BBFL2W,1292,2015-04-16,ATAPL-58322-00009__20150416.csv,5.62,0.22169493911230448,45.0,0.0906,0.11288085553769028,52.0,0.0121,51.0,1.842e-06
ATAPL,ATAPL,BBFL2W,1292,2017-02-24,ATAPL-58322-00009__20170224.csv,5.62,0.28639231863102005,46.0,0.0843,0.13568294322854385,48.0,0.0115,49.0,2.307e-06
ATAPL,ATAPL,BBFL2W,1292,2018-09-24,ATAPL-58322-00009__20180924.csv,5.62,0.28639231863102005,50.0,0.0728,0.11717340767542103,53.0,0.0117,47.0,2.544e-06
ATAPL,ATAPL,BBFL2W,1292,2020-10-05,ATAPL-58322-00009__20201005.csv,5.62,0.7582129413718173,43.0,0.0896,0.3817996430536613,47.0,0.0115,47.0,1.908e-06
ATAPL,ATAPL,BBFL2W,1292,2023-10-26,ATAPL-58322-00009__20231026.csv,1.0,1.0,53.4,0.0913,0.0913,59.25,0.01275,60.0,1.804e-06
ATAPL,ATAPL,BBFL2W,1292,2024-09-24,ATAPL-58322-00009__20240924.csv,1.0,1.0,50.0,0.0907,0.0907,50.0,0.01211,46.1125,1.872e-06
ATAPL,ATAPL,BBFL2W,1293,2015-04-09,ATAPL-58322-00010__20150409.csv,5.62,0.22169493911230448,43.0,0.0906,0.11288085553769028,51.0,0.0121,52.0,1.814e-06
ATAPL,ATAPL,BBFL2W,1293,2017-02-17,ATAPL-58322-00010__20170217.csv,5.62,0.28639231863102005,45.0,0.0808,0.13004960632107168,52.0,0.012,50.0,2.373e-06
ATAPL,ATAPL,BBFL2W,1293,2018-09-24,ATAPL-58322-00010__20180924.csv,5.62,0.28639231863102005,49.0,0.068,0.10944768848803063,57.0,0.0118,48.0,2.993e-06
ATAPL,ATAPL,BBFL2W,1293,2020-10-12,ATAPL-58322-00010__20201012.csv,5.62,0.7582129413718173,45.0,0.0921,0.39245253487993537,50.0,0.012,45.0,1.997e-06
ATAPL,ATAPL,BBFL2W,1293,2022-10-28,ATAPL-58322-00010__20221028.csv,5.62,0.7582129413718173,49.0,0.1075,0.4580743485297834,54.0,0.01091,49.0,2.073e-06
ATAPL,ATAPL,BBFL2W,1293,2024-11-07,ATAPL-58322-00010__20241107.csv,1.0,1.0,50.0,0.09045,0.09045,52.0,0.01242,97.9,1.768e-06
ATAPL,ATAPL,BBFL2W,1297,2015-04-16,ATAPL-58322-00011__20150416.csv,5.62,0.22169493911230448,45.0,0.0909,0.11325463320503365,51.0,0.0121,49.0,1.806e-06
ATAPL,ATAPL,BBFL2W,1297,2017-02-24,ATAPL-58322-00011__20170224.csv,5.62,0.28639231863102005,45.0,0.0788,0.126830556659659,49.0,0.0119,48.0,2.407e-06
ATAPL,ATAPL,BBFL2W,1297,2018-09-26,ATAPL-58322-00011__20180926.csv,5.62,0.28639231863102005,49.0,0.0655,0.1054238764112648,53.0,0.0117,47.0,2.423e-06
ATAPL,ATAPL,BBFL2W,1294,2015-04-29,ATAPL-58322-00012__20150429.csv,5.62,0.22169493911230448,46.0,0.0904,0.11263167042612805,53.0,0.0121,53.0,1.863e-06
ATAPL,ATAPL,BBFL2W,1294,2017-02-24,ATAPL-58322-00012__20170224.csv,5.62,0.28639231863102005,46.0,0.0759,0.12216293465061065,49.0,0.0122,52.0,2.501e-06
ATAPL,ATAPL,BBFL2W,1294,2018-09-24,ATAPL-58322-00012__20180924.csv,5.62,0.28639231863102005,49.0,0.0669,0.10767721117425366,51.0,0.0126,53.0,3.098e-06
ATAPL,ATAPL,BBFL2W,1294,2020-10-07,ATAPL-58322-00012__20201007.csv,5.62,0.7582129413718173,45.0,0.0894,0.3809474117075594,48.0,0.0114,49.0,2.007e-06
ATAPL,ATAPL,BBFL2W,1294,2022-10-28,ATAPL-58322-00012__20221028.csv,5.62,0.7582129413718173,49.0,0.09048,0.3855494609765098,51.0,0.01107,53.0,1.833e-06
ATAPL,ATAPL,BBFL2W,1294,2024-12-11,ATAPL-58322-00012__20241211.csv,1.0,1.0,97.0,0.09275,0.09275,52.0,0.01212,49.20408163,1.812e-06
ATAPL,ATAPL,BBFL2W,5967,2019-11-18,ATAPL-58322-00014__20191118.csv,5.62,0.4457537913526475,50.0,0.0906,0.2269653494506102,49.0,0.012,41.0,2.091e-06
ATAPL,ATAPL,BBFL2W,5967,2021-11-15,ATAPL-58322-00014__20211115.csv,5.62,0.7582129413718173,50.0,0.0908,0.3869130311302729,50.0,0.0121,50.0,1.945e-06
ATAPL,ATAPL,BBFL2W,5967,2023-10-30,ATAPL-58322-00014__20231030.csv,1.0,1.0,49.0,0.09089,0.09089,49.0,0.01212,50.0,1.982e-06
ATOSU,ATOSU,BBFL2W,1150,2014-01-30,ATOSU-58322-00008__20140130.csv,5.62,0.2971274977067264,43.0,0.0902,0.1506210596474846,53.0,0.0073,52.0,1.896e-06
ATOSU,ATOSU,BBFL2W,1150,2016-01-14,ATOSU-58322-00008__20160114.csv,5.62,0.28639231863102005,42.0,0.0791,0.12731341410887093,51.0,0.0069,50.0,1.922e-06
ATOSU,ATOSU,BBFL2W,1150,2017-12-01,ATOSU-58322-00008__20171201.csv,5.62,0.28639231863102005,46.0,0.0732,0.11781721760770356,56.0,0.0073,52.0,1.84e-06
ATOSU,ATOSU,BBFL2W,1150,2019-09-05,ATOSU-58322-00008__20190905.csv,5.62,0.4457537913526475,48.0,0.0906,0.2269653494506102,61.0,0.0073,48.0,2.079e-06
ATOSU,ATOSU,BBFL2W,1150,2021-10-01,ATOSU-58322-00008__20211001.csv,5.62,0.7582129413718173,45.0,0.0722,0.30765551594279406,50.0,0.0068,50.0,2.224e-06
ATOSU,ATOSU,BBFL2W,1150,2022-10-28,ATOSU-58322-00008__20221028.csv,5.62,0.7582129413718173,48.0,0.09065,0.3862738576206964,52.0,0.006956,51.0,1.84e-06
ATOSU,ATOSU,BBFL2W,1150,2024-12-23,ATOSU-58322-00008__20241223.csv,1.0,1.0,51.0,0.09091,0.09091,52.0,0.01262,43.875,1.827e-06
ATOSU,ATOSU,BBFL2W,1289,2015-05-28,ATOSU-58322-00013__20150528.csv,5.62,0.22169493911230448,51.0,0.0905,0.11275626298190919,49.0,0.0121,48.0,1.842e-06
ATOSU,ATOSU,BBFL2W,1289,2018-10-08,ATOSU-58322-00013__20181008.csv,5.62,0.28639231863102005,66.0,0.0746,0.12007055237069242,54.0,0.0112,51.0,2.348e-06
ATOSU,ATOSU,BBFL2W,1289,2020-10-12,ATOSU-58322-00013__20201012.csv,5.62,0.7582129413718173,54.0,0.0964,0.41077550882112673,48.0,0.0115,46.0,1.955e-06
ATOSU,ATOSU,BBFL2W,1289,2022-10-28,ATOSU-58322-00013__20221028.csv,5.62,0.7582129413718173,67.0,0.09395,0.40033567483137816,51.0,0.01105,49.0,1.797e-06
ATOSU,ATOSU,BBFL2W,1289,2024-11-01,ATOSU-58322-00013__20241101.csv,1.0,1.0,87.0,0.09381,0.09381,59.0,0.01249,56.825,1.979e-06
